2,5,5,84,41,44,40,1.07317073170732
2,5,5,76,37,44,40,1.18918918918919
2,5,5,72,35,36,36,1.02857142857143
2,5,5,80,39,52,44,1.33333333333333
2,5,5,88,43,60,28,1.3953488372093
2,5,5,92,45,48,44,1.06666666666667
2,5,5,80,39,44,40,1.12820512820513
2,5,5,80,39,40,40,1.02564102564103
2,5,5,84,41,52,48,1.26829268292683
2,5,5,88,43,44,44,1.02325581395349
