3,5,5,36,11,20,4,1.81818181818182
3,5,5,36,11,20,8,1.81818181818182
3,5,5,36,11,20,8,1.81818181818182
3,5,5,36,11,16,12,1.45454545454545
3,5,5,36,11,16,8,1.45454545454545
3,5,5,36,11,16,4,1.45454545454545
3,5,5,36,11,20,8,1.81818181818182
3,5,5,36,11,20,8,1.81818181818182
3,5,5,36,11,16,8,1.45454545454545
3,5,5,36,11,12,12,1.09090909090909
