2,10,10,232,115,132,108,1.14782608695652
2,10,10,232,115,128,112,1.11304347826087
2,10,10,232,115,136,108,1.18260869565217
2,10,10,232,115,124,116,1.07826086956522
2,10,10,232,115,140,116,1.21739130434783
2,10,10,232,115,128,108,1.11304347826087
2,10,10,232,115,128,116,1.11304347826087
2,10,10,232,115,124,120,1.07826086956522
2,10,10,232,115,120,112,1.04347826086957
2,10,10,232,115,124,108,1.07826086956522
