3,10,10,232,77,88,76,1.14285714285714
3,10,10,232,77,96,80,1.24675324675325
3,10,10,232,77,88,76,1.14285714285714
3,10,10,232,77,92,68,1.19480519480519
3,10,10,232,77,96,76,1.24675324675325
3,10,10,232,77,100,56,1.2987012987013
3,10,10,232,77,88,76,1.14285714285714
3,10,10,232,77,96,80,1.24675324675325
3,10,10,232,77,88,60,1.14285714285714
3,10,10,232,77,100,64,1.2987012987013
